program_id,channel_id,start,end,fitness
Channel_262_0,262,360,420,130
FOX_News_2,8,450,480,79
Channel_832_2,832,480,510,123
Channel_182_2,182,510,570,119
Channel_178_3,178,570,660,113
Channel_56_4,56,660,720,115
Channel_714_6,714,720,750,115
Channel_321_6,321,750,780,116
Channel_579_6,579,780,840,95
Channel_497_7,497,840,900,117
Channel_739_10,739,900,960,120
Channel_190_7,190,960,1050,133
Channel_868_10,868,1080,1110,135
Channel_131_10,131,1110,1170,95
Channel_393_12,393,1170,1200,135
ESPN_15,5,1200,1290,95
ESPN_16,5,1290,1350,72
HLN_11,9,1350,1410,80
CNBC_14,33,1410,1440,110
